,Unnamed: 0,movie_title,overview,genre
8062,8062,High Life,father daughter struggl surviv deep space live isol,"['Drama', 'Mystery', 'Science Fiction']"
8063,8063,Into the Woods,wood fill magic fairi tale charact baker wife set end curs put neighbor spite witch,"['Comedy', 'Fantasy']"
8064,8064,Quarantine,televis report cameraman trap insid build quarantin cdc outbreak mysteri viru turn human bloodthirsti killer,"['Horror', 'Science Fiction', 'Thriller']"
8065,8065,Stuart Little 2,stuart ador white mous still live happili adopt famili littl east side manhattan central park crazi mous adventur store stuart human brother georg mischiev cat snowbel set rescu friend,"['Adventure', 'Animation', 'Comedy', 'Family']"
8066,8066,Multiplicity,construct worker doug kinney find pressur work life combin duti wife laura daughter jennif leav littl time howev approach geneticist dr owen leed offer doug rather unusu solut problem clone,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']"
8067,8067,Rules Don't Apply,hollywood 1958 small town beauti queen devout baptist virgin marla mabrey contract infam howard hugh arriv lo angel airport meet driver frank forb engag marri seventh grade sweetheart deepli religi methodist instant attract put religi convict test also defi hugh number one rule employe allow relationship whatsoev contract actress hugh behavior intersect marla frank separ unexpect way drawn deeper bizarr world valu challeng live chang,"['Comedy', 'Drama', 'Romance']"
8068,8068,The To Do List,feel pressur becom sexual experienc goe colleg brandi klark make list thing accomplish hit campu fall,"['Comedy', 'Romance']"
8069,8069,Battle: Los Angeles,distant ufo becom terrifi threat attack earth marin staff sergeant team take upon face enemi protect remain planet,"['Action', 'Science Fiction']"
8070,8070,When a Stranger Calls,far away site gruesom murder teenag name jill johnson arriv luxuri home babysit job children fast asleep settl expect ordinari even soon ring phone frighten word sadist caller turn jill routin experi night terror,"['Horror', 'Mystery']"
8071,8071,Superman Returns,superman return discov 5year absenc allow lex luthor walk free closest felt abandon move luthor plot ultim reveng could see million kill chang face planet forev well rid man steel,"['Action', 'Adventure', 'Science Fiction']"
8072,8072,A Nice Girl Like You,luci neal thrown loop accus inhibit exboyfriend effort prove wrong luci creat rather wild todo list send whirlwind surpris journey selfdiscoveri friendship new love,"['Comedy', 'Romance']"
8073,8073,Color of Night,colorblind psychiatrist stalk unknown killer take murder friend therapi group becom embroil intens affair mysteri woman may connect crime,"['Horror', 'Mystery', 'Romance', 'Thriller']"
8074,8074,The Midnight Sky,lone scientist arctic race contact crew astronaut return home mysteri global catastroph,"['Drama', 'Science Fiction']"
8075,8075,The Chase,jack hammond sentenc life prison manag escap get away polic take girl hostag drive car girl happen daughter one richest men state car chase broadcast live everi tvchannel,"['Action', 'Adventure', 'Comedy', 'Crime']"
8076,8076,Miss Congeniality 2: Armed and Fabulous,triumph miss unit state pageant fbi agent graci hart becom overnight sensat new face fbi time spring action pageant winner cheryl emce stan abduct,"['Action', 'Comedy']"
8077,8077,In the Earth,deadli viru ravag world dr martin loweri embark mission reach test site atu327a research hub deep arbor forest arduou journey guid park scout alma set back nighttim attack leav two bruis shoeless run zach man live grid grate accept help zach ’s intent are n’t exactli seem howev path forest safeti quickli fade line myth scienc blur,"['Horror', 'Science Fiction', 'Thriller']"
8078,8078,A Christmas Horror Story,christma suppos time joy peac goodwil folk small town bailey down turn someth much less festiv,"['Fantasy', 'Horror']"
8079,8079,Paranormal Activity 2,daniel kristi welcom newborn babi home demon presenc begin terror tear apart perfect world turn inescap nightmar,"['Horror', 'Mystery']"
8080,8080,"Oh, Ramona!",oh ramona seek transform andrew teenag adult live candidli selflessli first love stori innoc uninvolv altern second intens insan stori incap make choic oh ramona cinemat rewrit andrei ciobanu book sugeo ramona,"['Comedy', 'Romance']"
8081,8081,Una moglie bellissima,mariano marri 10 year miranda woman way leagu smalltown life disrupt woman photograph andrea — struck good look — offer miranda onetim model job albeit hesit coupl eventu accept invit seychel,"['Comedy', 'Romance']"
8082,8082,Man of the House,texa ranger roland sharp assign protect wit murder key figur prosecut drug kingpin group univers texa cheerlead sharp must go undercov assist cheerlead coach move young women,"['Action', 'Comedy']"
8083,8083,The Skulls,senior ivi leagu colleg depend scholarship work side get accept secret societi skull hope better chanc harvard skull thought come price,"['Crime', 'Drama', 'Thriller']"
8084,8084,Johnny Mnemonic,dystopian 2021 johnni data traffick implant allow secur store data sensit regular comput network one deliveri run accept packag exce implant safeti limit — and kill data remov time — but also contain inform far import valuabl ever imagin race time must avoid assassin sent kill remov data end life,"['Action', 'Adventure', 'Science Fiction']"
8085,8085,Barely Lethal,16yearold intern assassin yearn normal adolesc fake death enrol senior suburban high school quickli learn popular pain get waterboard,"['Action', 'Adventure', 'Comedy', 'Romance']"
8086,8086,Life of Crime,two common crimin get bargain kidnap wife corrupt realest develop show interest pay 1 million dollar ransom safe return,"['Comedy', 'Crime']"
8087,8087,Hop,eb easter bunni teenag son head hollywood determin becom drummer rock n roll band la he s taken fred outofwork slacker hit eb car,"['Animation', 'Comedy', 'Family']"
8088,8088,City by the Sea,vincent lamarca dedic wellrespect new york citi polic detect gone great length distanc past make terribl discoveri son fallen life crime,"['Crime', 'Drama', 'Mystery']"
8089,8089,Maximum Risk,alain moreau investig death ident twin brother lead beauti south franc mean street new york citi arm brother beauti girlfriend pursu ruthless russian mobster renegad fbi agent duo race time solv brother murder expos intern conspiraci,"['Action', 'Thriller']"
8090,8090,Lara Croft: Tomb Raider - The Cradle of Life,task mi6 find mytholog pandora box ancient object supposedli contain one deadliest plagu earth lara croft must beat evil nobel prizewin scientist turn bioterrorist jonathan reiss,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
8091,8091,Sausage Party,hot dog frank lead group supermarket product quest discov truth exist realli happen becom chosen leav groceri store,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
8092,8092,Texas Killing Fields,texa bayou local homicid detect team cop new york citi investig seri unsolv murder,"['Crime', 'Drama', 'Mystery', 'Thriller']"
8093,8093,The NeverEnding Story II: The Next Chapter,bastian transport world fantasia recent manag save destruct howev land destroy evil sorceress xayid must join atreyu face empti,"['Adventure', 'Drama', 'Family', 'Fantasy']"
8094,8094,Fool's Gold,treasur hunter ben finn finnegan sunk marriag tess trusti boat obsess quest find legendari queen dowri find vital clue may final pinpoint treasur whereabout drag tess boss billionair nigel honeycutt along hunt finn one interest gold former mentorturnedenemi moe fitch hire rapperturnedgangst bigg bunni stop noth beat,"['Adventure', 'Comedy', 'Romance']"
8095,8095,We Are What We Are,parker reclus peopl cling ancient custom find secret live threaten torrenti downpour death famili matriarch forc daughter iri rose assum special respons,"['Drama', 'Horror', 'Thriller']"
8096,8096,Manuale d'amore,four intertwin stori joy sorrow love,"['Comedy', 'Drama', 'Romance']"
8097,8097,Big Momma's House 2,fbi agent malcolm turner goe back undercov big momma slicktalk slamdunk southern granni attitud spare granni must play nanni three dysfunct upper class kid order spi comput hack dad,"['Comedy', 'Crime']"
8098,8098,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,jaga bada mr satan old spar partner invit satan person island hold grudg match trunk goten decid come adventur android 18 follow satan money owe littl know jaga bada scientist found way resurrect broli legendari super saiyan,"['Action', 'Animation', 'Science Fiction']"
8099,8099,Planet of the Apes,spectacular crashland unchart planet brash astronaut leo davidson find trap savag world talk ape domin human race desper find way home leo must evad invinc gorilla armi led ruthless gener thade,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
8100,8100,Staying Alive,five year later toni manero saturday night fever still burn he s strut toward biggest challeng yet make dancer broadway stage,"['Drama', 'Music']"
8101,8101,Aftermath,fatal plane crash chang live roman jake forev roman lose wife daughter accid jake lose mind — as happen air traffic control fail avert nightmar rage reveng engulf roman jake find swamp guilt regret,"['Drama', 'Thriller']"
8102,8102,RAID Dingue,stori woman dream join intervent group polic depart call raid unfortun rather clumsi famili soon familyinlaw veteran raid approv howev johanna determin prove wrong,"['Action', 'Comedy']"
8103,8103,True Memoirs of an International Assassin,publish chang writer debut novel deadli assassin fiction nonfict author find thrust world lead charact must take role charact surviv,"['Action', 'Comedy']"
8104,8104,The Gunman,eight year flee congo follow assassin countri minist mine former assassin jim terrier back suffer ptsd dig well aton violent past attempt made life terrier fli london find want dead terrier search lead reunion anni woman love marri oili businessman deal africa,"['Action', 'Crime', 'Drama']"
8105,8105,Masterminds,night guard armor car compani southern us organ one biggest bank heist american histori,"['Action', 'Comedy', 'Crime']"
8106,8106,L'Embarras du choix,even age 40 juliett use peopl make decis meet two guy like final make decis,"['Comedy', 'Romance']"
8107,8107,Things Heard & Seen,catherin clare reluctantli trade life 1980 manhattan remot home tini hamlet chosen new york husband georg land job teach art histori small hudson valley colleg even best transform old dairi farm place young daughter franni happi catherin increasingli find isol alon soon come sens sinist dark lurk wall ramshackl properti — and marriag georg,['Horror']
8108,8108,I Spit on Your Grave III: Vengeance Is Mine,jennif hill still torment brutal sexual assault endur year ago she ’s chang ident citi reluctantli join support group begin piec togeth new life new friend ’s murder goe free tale serial rapist haunt jennif hunt men respons system wo n’t – make pay crime horrif way imagin time juri may abl save,"['Horror', 'Thriller']"
8109,8109,Pet Sematary,dr loui creed wife rachel move boston ludlow rural main two young children hidden wood near new famili home elli eldest daughter discov mysteri cemeteri pet commun member buri,"['Horror', 'Thriller']"
8110,8110,Henry's Crime,aimless man sent prison crime commit excon target bank sent away rob,"['Comedy', 'Crime']"
8111,8111,Curve,soontob bride way wed rehears second thought decid take detour car break hitchik offer help could fate,"['Horror', 'Thriller']"
8112,8112,A Few Best Men,groom three best men travel australian outback wed,['Comedy']
8113,8113,The Vanishing,three lighthous keeper uninhabit island coast scotland discov someth is nt keep,"['Mystery', 'Thriller']"
8114,8114,Nine Lives,stuffi businessman find trap insid bodi famili cat,"['Comedy', 'Family', 'Fantasy']"
8115,8115,Arthur et la vengeance de Maltazard,arthur answer distress call princess selenia menac nefari maltazard,"['Adventure', 'Animation', 'Family', 'Fantasy']"
8116,8116,Taxi 3,gang thiev call santa clau gang wreak havoc polic ca nt keep polic captain gilbert distract chines report write stori squad taxi driver daniel midst relationship crisi string mistak thiev outsmart polic time time daniel supertaxi pitch,"['Action', 'Comedy']"
8117,8117,Boo 2! A Madea Halloween,madea gang encount monster goblin boogeymen haunt campground,"['Comedy', 'Horror']"
8118,8118,Paranoia,entrylevel employe power corpor find occupi corner offic danger price — he must spi bosss old mentor secur multibillion dollar advantag,"['Drama', 'Thriller']"
8119,8119,Le prince oublié,djibi live alon sofia 8yearold daughter everi night invent stori put sleep sofia fall asleep extraordinari stori come life somewher imaginari world inhabit knight pirat dragon world belong sofia alway princess save brave princ none djibi 3 year later entri sofia colleg mark end childhood despair father longer need stori night one hand djibi accept daughter grow move away hand world stori princ face epic adventur find destini world longer place,"['Adventure', 'Comedy', 'Fantasy']"
8120,8120,Escape from Planet Earth,astronaut scorch supernova find caught trap respond so notori danger alien planet,"['Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction']"
8121,8121,The Ring Two,ordeal samara rachel aiden move rural town soon rachel learn death girl similar fashion save aiden must dig samara past even,"['Drama', 'Horror', 'Thriller']"
8122,8122,リング 2,investig horrifi death boyfriend mai takano learn videotap haunt spirit disturb girl name sadako kill anyon watch exactli one week later boyfriend ’s son yoichi start develop psychic abil sadako takano must find way keep boy becom next victim,"['Horror', 'Mystery', 'Science Fiction']"
8123,8123,The Order,centuri secret order priest exist within church renegad priest father alex bernier sent rome investig mysteri death one order rever member follow seri strang similar kill bernier launch investig forc confront unimagin evil,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']"
8124,8124,The Whole Ten Yards,jimmi tulip tudeski spend day compuls clean hous perfect culinari skill wife jill purport assassin yet pull clean hit suddenli uninvit unwelcom connect past unexpectedli show jimmi jill doorstep oz he s beg help rescu wife cynthia,"['Comedy', 'Crime', 'Thriller']"
8125,8125,Ibiza,could respons thing could go ibiza best friend chase hot dj easi choic,"['Comedy', 'Romance']"
8126,8126,The Pink Panther 2,legendari treasur around world stolen includ priceless pink panther diamond chief inspector dreyfu forc assign inspector clouseau team intern detect expert charg catch thief retriev stolen artifact,"['Comedy', 'Mystery']"
8127,8127,Fire Down Below,epa repres murder small appalachian commun epa undercov agent jack taggart sent in — pose handyman work christian relief agenc — to determin happen,"['Action', 'Thriller']"
8128,8128,The Man,case mistaken ident forc feder agent dental suppli salesman team speed street detroit pull sting oper solv murder agent former partner,"['Action', 'Comedy', 'Crime']"
8129,8129,The Reaping,katherin morrissey former christian missionari lost faith tragic death famili appli expertis debunk religi phenomena seri biblic plagu overrun small town katherin arriv prove supernatur forc behind occurr soon find scienc can not explain happen instead must regain faith combat evil wait louisiana swamp,['Horror']
8130,8130,The Contract,attempt recov recent famili trauma escap wood peac hike trip exlawman young son stumbl across danger contract killer,"['Action', 'Crime', 'Drama', 'Thriller']"
8131,8131,The Happytime Murders,world human be puppet live togeth member cast children televis show air 1990 begin get murder one one puppet phil philip former lapd detect fell disgrac turn privat eye take case request old boss order assist detect edward partner past,"['Action', 'Comedy', 'Crime']"
8132,8132,Herbie Fully Loaded,maggi peyton new owner number 53 freewheelin volkswagen bug mind put car pace road becom nascar competitor,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
8133,8133,Sous les jupes des filles,stori 11 girl live pari problem career love life children everi girl complex virtu alway look eleg hide inner feel reach goal overcom difficulti,['Comedy']
8134,8134,Wrath of the Titans,perseu tri live quieter life villag fisherman danger weaken human lack devot god lose control longimprison titan feroci leader krono,"['Adventure', 'Fantasy']"
8135,8135,Sheitan,group young peopl leav disco bump shepherd readi spend night worship satan,"['Comedy', 'Horror', 'Thriller']"
8136,8136,Tales of Halloween,ten stori horror top director ghost ghoul monster devil delight terror unsuspect resid suburban neighborhood halloween night creepi antholog combin classic halloween tale stuff nightmar,"['Drama', 'Horror', 'Thriller']"
8137,8137,Pixels,video game expert recruit militari fight 1980sera video game charact who ve attack new york,"['Action', 'Comedy', 'Science Fiction']"
8138,8138,Chain Reaction,two research green altern energi project forc run frame murder treason,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
8139,8139,Battle for the Planet of the Apes,fifth final episod planet ape seri collaps human civil commun intellig ape led caesar live harmoni group human gorilla gener aldo tri caus ape civil war commun human mutant live beneath destroy citi tri conquer perceiv enemi lead final,"['Action', 'Science Fiction']"
8140,8140,Star Trek V: The Final Frontier,crew feder starship enterpris call nimbu iii planet intergalact peac negoti case kidnap find kidnapp rel spock man possess life long search planet sha ka ree suppos sourc life togeth begin search mysteri planet,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
8141,8141,Los amantes pasajeros,someth gone wrong land gear plane en rout madrid mexico citi group eccentr travel flight defenseless face danger indulg colour confession outlandish crew attempt find way entertain,['Comedy']
8142,8142,Abraham Lincoln: Vampire Hunter,presid lincoln mother kill supernatur creatur fuel passion crush vampir slaveown helper,"['Action', 'Fantasy', 'Horror']"
8143,8143,Cosmopolis,ride across manhattan stretch limo riot order get haircut 28yearold billionair asset manag life begin crumbl,['Drama']
8144,8144,America's Sweethearts,midst nasti public breakup marri movi star studio publicist scrambl put cap escal situat coupl latest film found print kidnap director,"['Comedy', 'Romance']"
8145,8145,Exit Wounds,maverick cop orin boyd alway bring domest terrorist track ruffl feather unorthodox techniqu soon find reassign toughest district detroit discov group detect secretli oper drug ring boyd join forc unlik alli gangster latrel walker bring rotten cop,"['Action', 'Crime', 'Thriller']"
8146,8146,The Heartbreak Kid,eddi 40yearold confirm bachelor final say beauti sexi lila honeymoon mexico woman dream turn total nightmar guy could never pull trigger realiz he ’s jump gun,"['Comedy', 'Romance']"
8147,8147,Cut Bank,25yearold dwayn mclaren former athlet turn auto mechan dream get tini cut bank montana coldest town america effort set motion deadli seri event chang life life town forev,"['Crime', 'Drama', 'Mystery', 'Thriller']"
8148,8148,Picture Perfect,young advertis execut life becom increasingli complic order impress boss pretend engag man met,"['Comedy', 'Drama', 'Romance']"
8149,8149,Naked,follow wild night best man rob anderson wake find nake elev morn wed day forc reliv morn,['Comedy']
8150,8150,Ben-Hur,fals accus nobleman surviv year slaveri take vengeanc best friend betray,"['Action', 'Adventure', 'Drama', 'History']"
8151,8151,The Tunnel,2007 midst drought water shortag nsw state govern unveil plan tap recycl million litr water trap network abandon train tunnel beneath heart sydney howev govern suddenli goe cold plan made public talk homeless peopl use tunnel shelter go miss even though govern state homeless peopl silenc offici minist lead journalist natasha begin investig govern coverup crew pete produc steve cameraman tangl sound technichian decid investig stori tunnel,"['Horror', 'Mystery', 'Thriller']"
8152,8152,Gamer,mindcontrol technolog taken societi storm multiplay onlin game call slayer allow player control human prison massscal simon control kabl onlin champion game kabl ultim challeng becom regain ident independ defeat game mastermind,"['Action', 'Science Fiction', 'Thriller']"
8153,8153,Disturbing Behavior,steve clark newcom town cradl bay quickli realiz there s someth odd high school classmat cliqu known blue ribbon eeri embodi academ excel clean live like rest town they re littl perfect steve rebelli friend gavin mysteri join rank steve search truth fellow misfit rachel,"['Horror', 'Mystery', 'Science Fiction']"
8154,8154,The Canal,man suspect wife cheat begin nightmarish vision evil presenc believ inhabit hous,"['Horror', 'Mystery', 'Thriller']"
8155,8155,The Messengers,solomon trade crazi bigciti life quiet north dakota farm littl expect nightmar follow soon arriv teenag jess kristen stewart younger brother see terrifi apparit endur attack supernatur sourc jess must warn disbeliev famili late save,"['Horror', 'Mystery', 'Thriller']"
8156,8156,Red Planet,astronaut search solut save die earth search mar mission go terribl awri,"['Action', 'Science Fiction', 'Thriller']"
8157,8157,Are We Done Yet?,newlyw nick suzann decid move suburb provid better life two kid idea dream home disturb contractor bizarr approach busi,"['Comedy', 'Family']"
8158,8158,Win a Date with Tad Hamilton!,smalltown girl win date hollywood star contest date goe better expect love triangl form girl celebr girl best friend,"['Comedy', 'Romance']"
8159,8159,Children of the Corn,travel coupl end abandon nebraska town inhabit cult murder children worship demon live local cornfield,"['Horror', 'Thriller']"
8160,8160,Iron Sky,last moment world war ii secret nazi space program evad destruct flee dark side moon 70 year utter secreci nazi construct gigant space fortress massiv armada fli saucer,"['Action', 'Comedy', 'Science Fiction']"
8161,8161,Boo! A Madea Halloween,madea wind middl mayhem spend hilari haunt halloween fend killer paranorm poltergeist ghost ghoul zombi keep watch eye group misbehav teen,"['Comedy', 'Horror']"
8162,8162,Maggie's Plan,maggi plan babi sperm donor derail fall love john older marri professor destroy volatil marriag brilliant imposs georgett three year later marri john one daughter maggi love quandari suspect man exwif actual perfect,"['Drama', 'Romance']"
8163,8163,The Perfect Guy,fulfil career love relationship lobbyist leah vaughn seem thing come crash dave longterm boyfriend disagre futur plan marriag famili result pain breakup leav leah heartbroken meet charm handsom carter duncan soon bud romanc turn danger carter reveal volatil natur forc leah break man thought mr right soon realiz carter doe nt want let go,"['Drama', 'Thriller']"
8164,8164,The Dark Tower,boy haunt vision parallel world aid disillus guardian prevent destruct nexu univers known dark tower,"['Action', 'Fantasy', 'Science Fiction']"
8165,8165,Surviving Christmas,drew latham execut lead empti shallow life wealth side face anoth lone christma ahead revisit old childhood home hope reliv old holiday memori – find hous rais longer home grew,"['Comedy', 'Romance']"
8166,8166,"Il ricco, il povero e il maggiordomo",wealthi broker loyal butler poor street seller see social posit chang twist fate,['Comedy']
8167,8167,Ex,six peopl struggl relationship lack thereof cross path respect exe — discov might still harbor feel,"['Comedy', 'Romance']"
8168,8168,Tall Girl 2,jodi kreyman gain popular miscommun start caus rift around realli need stand tall,"['Comedy', 'Drama', 'Romance']"
8169,8169,Hit & Run,former getaway driver charli bronson jeopardis wit protect plan ident order help girlfriend get lo angel fed charli former gang chase road,"['Action', 'Comedy', 'Romance']"
8170,8170,Nine Months,find longtim girlfriend pregnant commitmentphob realiz might chang lifestyl better much much wors,"['Comedy', 'Romance']"
8171,8171,The Ant Bully,fed target neighborhood bulli 10yearold luca nickl vent frustrat anthil front yard insect shrink size bug magic elixir convict crime coloni luca regain freedom live ant learn way,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
8172,8172,The Hunter's Prayer,assassin forg unlik partnership one target woman seek reveng murder famili,"['Action', 'Thriller']"
8173,8173,Tre metri sopra il cielo,bad boy socialit girl hookup,"['Drama', 'Romance']"
8174,8174,Major League II,lose alc year cleveland indian determin make world seri time howev first contend rachel phelp buy back team,['Comedy']
8175,8175,The Do-Over,life bank manag turn upsid friend past manipul fake death take adventur,"['Action', 'Adventure', 'Comedy']"
8176,8176,Alvin and the Chipmunks: Chipwrecked,play around aboard cruis ship chipmunk chipett accident go overboard end maroon tropic paradis discov new turf desert seem,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']"
8177,8177,Masters of the Universe,world eternia aftermath skeletor war castl grayskul seiz grayskul surround citi use cosmic key develop locksmith gwildor sorceress skeletor prison begin drain lifeforc wait moon eternia align great eye univers bestow godlik power upon,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']"
8178,8178,You Don't Mess with the Zohan,isra counterterror soldier secretli fabul ambit becom manhattan hairstylist zohan desir run deep hell anyth includ fake death go headtohead arab cab driver make dream come true,"['Action', 'Comedy']"
8179,8179,Legionnaire,alain lefevr boxer paid marseil mobster take dive win fight attempt flee america mobster girlfriend katrina plan fail seek escap join foreign legion part legion tangl abus lieuten steinkampf bond legionnair luther mackintosh rosetti,"['Action', 'Adventure', 'History', 'War']"
8180,8180,S.W.A.T.: Firefight,lo angel swat offic lt paul cutler sent train detroit swat team new antiterror homeland secur techniqu cutler hard time settl assign lock horn new captain encount resist team must lead cutler begin adjust new assign start bud romanc polic psychologist kim byer along way unexpectedli routin hostag call turn deadli relentless exgovern agent name walter hatch vow reveng cutler entir swat team kill woman love cutler must use consider swat train knowledg save teammat defeat train killer,"['Action', 'Crime', 'Thriller']"
8181,8181,Ra.One,titular antagonist action game take physic form game less power protagonist save creator famili,"['Action', 'Adventure', 'Science Fiction']"
8182,8182,My Stepmother Is an Alien,tri rescu home planet destruct gorgeou extraterrestri name celest arriv earth begin scientif research woo quirki scientist dr steve mill widow young daughter long celest find love steve new life earth experi true intimaci first time lose sight mission begin question belong,"['Comedy', 'Science Fiction']"
8183,8183,The Tuxedo,cabbieturnedchauffeur jimmi tong learn realli one rule work playboy millionair clark devlin never touch devlin prize tuxedo devlin temporarili put commiss explos accid jimmi put tux soon discov extraordinari suit may black belt black tie pair partner inexperienc jimmi becom unwit secret agent,"['Action', 'Comedy', 'Science Fiction', 'Thriller']"
8184,8184,Joe Versus the Volcano,hypochondriac joe bank find six month live quit dead end job muster courag ask cowork date hire jump volcano mysteri visitor,"['Comedy', 'Romance']"
8185,8185,The Hallow,deep within dark seclud forest land rural ireland dwell ancient evil fear nearbi superstiti villag curs creatur prey upon lost secret kept civil remain hallow ground conservationist london move wife infant child order survey land futur construct action unwittingli disturb hord demon forc alon remot wilder must ensur famili surviv relentless attack,"['Fantasy', 'Horror']"
8186,8186,Hot Pursuit,uptight bythebook cop must protect widow drug boss crook cop gunmen,"['Action', 'Comedy']"
8187,8187,The Green Inferno,group student activist travel new york citi amazon save rainforest howev arriv vast green landscap soon discov alon … good deed goe unpunish,"['Adventure', 'Horror', 'Thriller']"
8188,8188,Fame,updat version 1980 music center student new york academi perform art,"['Comedy', 'Drama', 'Music', 'Romance']"
8189,8189,47 Meters Down: Uncaged,four teenag girl go dive adventur explor submerg mayan citi insid rush excit turn jolt terror discov sunken ruin hunt ground deadli great white shark air suppli steadili dwindl friend must navig underwat labyrinth claustrophob cave eeri tunnel search way wateri hell,"['Adventure', 'Drama', 'Horror']"
8190,8190,Bubble Boy,jimmi young man born without immun system live life within plastic bubbl bedroom pine sweet caress girlnextdoor chloe chloe decid marri high school boyfriend jimmi – bubbl suit – trek crosscountri stop,"['Adventure', 'Comedy', 'Romance']"
8191,8191,Michael,tabloid report sent editor investig paper reciev letter woman claim angel live,"['Comedy', 'Drama', 'Fantasy']"
8192,8192,Dinner for Schmucks,rise execut tim conrad work boss host monthli dinner guest bring biggest buffoon get careerboost tim plan attend meet barri man build diorama use stuf mice barri blunder good intent send tim life downward spiral threaten major busi deal possibl scuttl tim engag fiance,['Comedy']
8193,8193,Prom Night,high school senior prom mask killer stalk four teenag respons accident death classmat six year prior,"['Horror', 'Mystery', 'Thriller']"
8194,8194,Bratz,popular bratz doll come life first liveact featur film find pull apart fashion four band togeth fight peer pressur learn mean stand friend true oneself live dream,"['Comedy', 'Family', 'Music']"
8195,8195,Haywire,black op soldier seek payback betray left dead,"['Action', 'Drama', 'Thriller']"
8196,8196,Red Dawn,citi washington state awaken surreal sight foreign paratroop drop sky — shockingli us invad hometown initi target quickli without warn citizen find prison town enemi occup determin fight back group young patriot seek refug surround wood train reorgan guerrilla group fighter,"['Action', 'Thriller']"
8197,8197,Hick,pistolpack teen meet unstabl rebel cocainesnort drifter hitchhik way west,"['Comedy', 'Drama']"
8198,8198,Madame Bovary,classic stori emma bovari beauti wife smalltown doctor 19th centuri franc engag extra marit affair attempt advanc social statu,['Drama']
8199,8199,Urban Legend,colleg campu plagu viciou serial killer murder student way correspond variou urban legend,"['Horror', 'Mystery']"
8200,8200,The Curse of La Llorona,1970 lo angel ignor eeri warn troubl mother suspect child endanger social worker young kid soon drawn frighten supernatur realm,['Horror']
8201,8201,Quarantine 2: Terminal,plane taken mysteri viru plane land place quarantin group survivor must band togeth surviv quarantin,"['Horror', 'Mystery', 'Science Fiction']"
8202,8202,The Resident,juliet beauti doctor found perfect new york apart start new life separ husband got spaciou room spectacular view handi handsom landlord secret behind everi wall terror everi room juliet get unnerv feel alon,"['Mystery', 'Thriller']"
8203,8203,The Reef,great white shark hunt crew capsiz sailboat along great barrier reef,"['Drama', 'Horror', 'Thriller']"
8204,8204,My Cousin Rachel,young englishman plot reveng mysteri beauti cousin believ murder guardian feel becom complic find fall beguil spell charm,"['Drama', 'Romance']"
8205,8205,Rough Night,five best friend colleg reunit 10 year later wild bachelorett weekend miami hard parti take hilari dark turn accident kill male stripper amidst crazi tri cover they re ultim brought closer togeth matter,"['Comedy', 'Drama']"
8206,8206,The Stepford Wives,take becom stepford wife woman perfect beyond belief ask stepford husband who ve creat hightech terrifi littl town,"['Comedy', 'Horror', 'Science Fiction']"
8207,8207,Timeline,group archaeolog student becom trap past go retriev professor group must surviv 14th centuri franc long enough rescu,"['Action', 'Adventure', 'Science Fiction']"
8208,8208,Wrong Turn 4: Bloody Beginnings,group friend take refug desert sanatorium left strand snowstorm later place becom death trap maneat cannib surround,"['Horror', 'Thriller']"
8209,8209,Garfield,garfield fat lazi lasagna lover everyth cat could want jon effort impress liz vet old highschool crush adopt dog name odi bring home garfield get one thing doe nt want competit,"['Animation', 'Comedy', 'Family']"
8210,8210,Blood: The Last Vampire,surfac saya stun 16yearold youth exterior hide torment soul 400yearold halfl born human father vampir mother centuri loner obsess use samurai skill rid world vampir know surviv blood like hunt,"['Action', 'Adventure', 'Horror', 'Science Fiction', 'Thriller']"
8211,8211,Doctor Dolittle,success physician devot famili man john dolittl seem world tail long suppress talent possess child abil commun anim suddenli reawaken vengeanc everi creatur within squawk distanc want good doctor advic unleash outrag chain event turn world upsid,"['Comedy', 'Family', 'Fantasy']"
8212,8212,Men at Work,two garbag men find bodi citi councilman trash rout help supervisor duo must solv case find man killer hide bodi cop,"['Comedy', 'Crime']"
8213,8213,Armored,crew offic armor transport secur firm risk live embark ultim heist compani arm seemingli foolproof plan men plan make fortun harm none unexpect wit interfer plan quickli unravel bet,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
8214,8214,Aliens in the Attic,group kid must protect vacat home invad alien,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
8215,8215,First Kill,polic chief tri solv kidnap involv bank robber hold young boy hostag,"['Action', 'Crime', 'Thriller']"
8216,8216,Hatchet III,search recoveri team head victor crowley ’s haunt swamp pick piec marybeth learn secret end voodoo curs left victor crowley terror honey island swamp decad,"['Action', 'Comedy', 'Horror', 'Thriller']"
